#node	date	numeric date
NODE_0000157	1292-01-04	1292.008983
NODE_0000158	1447-05-24	1447.393766
NODE_0000159	1744-04-05	1744.262114
NC_003496.1	1996-09-13	1996.700820
NC_027915.1	2001-01-12	2001.031507
NODE_0000160	1519-08-08	1519.600505
NODE_0000161	1801-03-12	1801.192107
NC_013218.1	2001-08-27	2001.653425
NC_010709.1	2003-02-07	2003.102740
NODE_0000162	1573-04-19	1573.298551
NODE_0000163	1631-12-27	1631.988074
NC_003799.1	2001-01-19	2001.050685
NC_003545.1	1992-07-01	1992.498634
NODE_0000164	1654-04-23	1654.308676
NC_003549.1	1985-07-23	1985.557534
NODE_0000165	1720-05-13	1720.364572
NC_003741.1	1992-03-10	1992.189891
NC_022004.1	2005-05-15	2005.368493
NODE_0000166	1323-03-17	1323.207911
NC_039236.1	2007-01-15	2007.039726
NODE_0000167	1359-01-19	1359.051304
NODE_0000168	1403-05-23	1403.391529
NODE_0000169	1797-01-18	1797.048105
NC_003623.1	1989-10-13	1989.782192
NC_040586.1	2009-02-16	2009.127397
NODE_0000170	1618-08-24	1618.644886
NC_001632.1	2000-06-01	2000.416667
NODE_0000171	1815-10-23	1815.810109
NC_013075.1	2002-05-09	2002.352055
NODE_0000172	1858-11-12	1858.865268
NC_010987.1	2007-01-07	2007.017808
NC_027926.1	2001-05-15	2001.368493
NODE_0000173	1453-07-16	1453.539116
NC_028139.1	2007-01-10	2007.026027
NODE_0000174	1510-09-17	1510.711231
NC_003626.1	1996-08-22	1996.640710
NODE_0000175	1564-03-13	1564.198279
NC_005290.1	2002-04-30	2002.327397
NODE_0000176	1593-08-03	1593.586403
NODE_0000177	1688-09-14	1688.703026
NC_003738.1	1986-07-01	1986.497260
NODE_0000178	1688-09-14	1688.703026
NC_003495.1	1991-07-01	1991.497260
NC_003550.1	1983-07-01	1983.497260
NODE_0000179	1631-03-12	1631.192140
NC_018226.1	2007-01-10	2007.026027
NODE_0000180	1708-02-16	1708.128024
OQ818330	2018-02-23	2018.146575
NODE_0000181	1827-07-24	1827.560638
OQ818340	2018-04-10	2018.272603
NC_030886.1	2002-06-09	2002.436986
NODE_0000182	0756-09-08	756.687790
NODE_0000183	0819-03-30	819.243003
NODE_0000184	1641-01-08	1641.021716
NC_055108.1	2003-01-09	2003.023288
NC_003781.1	1997-02-06	1997.100000
NODE_0000185	1339-12-01	1339.916881
NODE_0000186	1690-09-06	1690.680879
NC_032112.1	2007-01-11	2007.028767
NODE_0000187	1804-06-16	1804.456757
NC_032978.1	2015-07-31	2015.579452
NC_032115.1	2004-01-14	2004.036885
